Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A1D9EJH3,A0A1D9EJH3_9XANT,unreviewed,Flagellar hook-associated protein 2 (HAP2) (Flagellar cap protein),Xanthomonas axonopodis pv. glycines str. 8ra,441,1401257
A0A1D9EK33,A0A1D9EK33_9XANT,unreviewed,MFS transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,427,1401257
A0A1D9EL09,A0A1D9EL09_9XANT,unreviewed,Multidrug ABC transporter ATP-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,297,1401257
A0A1D9EG41,A0A1D9EG41_9XANT,unreviewed,Transposase,Xanthomonas axonopodis pv. glycines str. 8ra,320,1401257
A0A1D9EHJ1,A0A1D9EHJ1_9XANT,unreviewed,Pilus assembly protein PilE,Xanthomonas axonopodis pv. glycines str. 8ra,135,1401257
A0A1D9EIC0,A0A1D9EIC0_9XANT,unreviewed,Segregation and condensation protein B,Xanthomonas axonopodis pv. glycines str. 8ra,406,1401257
A0A1D9EJC6,A0A1D9EJC6_9XANT,unreviewed,C-di-GMP phosphodiesterase,Xanthomonas axonopodis pv. glycines str. 8ra,761,1401257
A0A1D9EF18,A0A1D9EF18_9XANT,unreviewed,16S rRNA methyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,355,1401257
A0A1D9EJ94,A0A1D9EJ94_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,188,1401257
A0A1D9EJM1,A0A1D9EJM1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,374,1401257
A0A1D9ED50,A0A1D9ED50_9XANT,unreviewed,UDP-N-acetylglucosamine 2-epimerase,Xanthomonas axonopodis pv. glycines str. 8ra,372,1401257
A0A1D9EF81,A0A1D9EF81_9XANT,unreviewed,Amine oxidase,Xanthomonas axonopodis pv. glycines str. 8ra,442,1401257
A0A1D9EFJ5,A0A1D9EFJ5_9XANT,unreviewed,Acetolactate synthase,Xanthomonas axonopodis pv. glycines str. 8ra,85,1401257
A0A1D9EGW5,A0A1D9EGW5_9XANT,unreviewed,Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART),Xanthomonas axonopodis pv. glycines str. 8ra,222,1401257
A0A1D9ELH6,A0A1D9ELH6_9XANT,unreviewed,"Oligopeptide transporter, OPT family",Xanthomonas axonopodis pv. glycines str. 8ra,656,1401257
A0A1D9ENE4,A0A1D9ENE4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,109,1401257
A0A1D9EFN3,A0A1D9EFN3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,601,1401257
A0A1D9EHE2,A0A1D9EHE2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,250,1401257
A0A1D9ELV7,A0A1D9ELV7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,224,1401257
A0A1D9EM86,A0A1D9EM86_9XANT,unreviewed,Protein translocase subunit SecE,Xanthomonas axonopodis pv. glycines str. 8ra,135,1401257
A0A1D9EEQ5,A0A1D9EEQ5_9XANT,unreviewed,NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase),Xanthomonas axonopodis pv. glycines str. 8ra,271,1401257
A0A1D9EN27,A0A1D9EN27_9XANT,unreviewed,Oxidoreductase,Xanthomonas axonopodis pv. glycines str. 8ra,528,1401257
A0A1D9EP96,A0A1D9EP96_9XANT,unreviewed,Succinate-semialdehyde dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,454,1401257
A0A1D9EPH1,A0A1D9EPH1_9XANT,unreviewed,Sulfate/thiosulfate import ATP-binding protein CysA (EC 3.6.3.25) (Sulfate-transporting ATPase),Xanthomonas axonopodis pv. glycines str. 8ra,343,1401257
A0A1D9ED86,A0A1D9ED86_9XANT,unreviewed,DNA mismatch repair protein MutT,Xanthomonas axonopodis pv. glycines str. 8ra,156,1401257
A0A1D9EH49,A0A1D9EH49_9XANT,unreviewed,DNA-binding response regulator,Xanthomonas axonopodis pv. glycines str. 8ra,229,1401257
A0A1D9EKN5,A0A1D9EKN5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,263,1401257
A0A1D9ELX2,A0A1D9ELX2_9XANT,unreviewed,HNH endonuclease,Xanthomonas axonopodis pv. glycines str. 8ra,130,1401257
A0A1D9EJY4,A0A1D9EJY4_9XANT,unreviewed,Alpha/beta hydrolase,Xanthomonas axonopodis pv. glycines str. 8ra,790,1401257
A0A1D9ELN6,A0A1D9ELN6_9XANT,unreviewed,Peptidylprolyl isomerase (EC 5.2.1.8),Xanthomonas axonopodis pv. glycines str. 8ra,656,1401257
A0A1D9EE00,A0A1D9EE00_9XANT,unreviewed,Tryptophan halogenase,Xanthomonas axonopodis pv. glycines str. 8ra,521,1401257
A0A1D9EFM6,A0A1D9EFM6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,382,1401257
A0A1D9EHE7,A0A1D9EHE7_9XANT,unreviewed,Bipolar DNA helicase,Xanthomonas axonopodis pv. glycines str. 8ra,589,1401257
A0A1D9EIZ3,A0A1D9EIZ3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,91,1401257
A0A1D9EJY5,A0A1D9EJY5_9XANT,unreviewed,4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7),Xanthomonas axonopodis pv. glycines str. 8ra,302,1401257
A0A1D9ELU6,A0A1D9ELU6_9XANT,unreviewed,Putative beta-barrel assembly-enhancing protease (EC 3.4.-.-),Xanthomonas axonopodis pv. glycines str. 8ra,548,1401257
A0A1D9ECQ5,A0A1D9ECQ5_9XANT,unreviewed,Acetyl-CoA acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,431,1401257
A0A1D9EFQ2,A0A1D9EFQ2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,156,1401257
A0A1D9EHS5,A0A1D9EHS5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,64,1401257
A0A1D9EJ15,A0A1D9EJ15_9XANT,unreviewed,Methyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,369,1401257
A0A1D9EKM8,A0A1D9EKM8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,175,1401257
A0A1D9EMQ4,A0A1D9EMQ4_9XANT,unreviewed,S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284),Xanthomonas axonopodis pv. glycines str. 8ra,369,1401257
A0A1D9EHU0,A0A1D9EHU0_9XANT,unreviewed,Polysaccharide biosynthesis protein GumN,Xanthomonas axonopodis pv. glycines str. 8ra,340,1401257
A0A1D9EI91,A0A1D9EI91_9XANT,unreviewed,Heme ABC transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,250,1401257
A0A1D9EIQ6,A0A1D9EIQ6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,706,1401257
A0A1D9EN17,A0A1D9EN17_9XANT,unreviewed,Sugar transporter,Xanthomonas axonopodis pv. glycines str. 8ra,82,1401257
A0A1D9ENX7,A0A1D9ENX7_9XANT,unreviewed,Transport permease protein,Xanthomonas axonopodis pv. glycines str. 8ra,261,1401257
A0A1D9EP67,A0A1D9EP67_9XANT,unreviewed,Rhamnogalacturonase B,Xanthomonas axonopodis pv. glycines str. 8ra,542,1401257
A0A1D9EPN8,A0A1D9EPN8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,528,1401257
A0A1D9ED38,A0A1D9ED38_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,755,1401257
A0A1D9EJX3,A0A1D9EJX3_9XANT,unreviewed,Xylulokinase,Xanthomonas axonopodis pv. glycines str. 8ra,497,1401257
A0A1D9EN82,A0A1D9EN82_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,118,1401257
A0A1D9ENT1,A0A1D9ENT1_9XANT,unreviewed,Aminotransferase,Xanthomonas axonopodis pv. glycines str. 8ra,401,1401257
A0A1D9EHH6,A0A1D9EHH6_9XANT,unreviewed,DNA polymerase III subunit delta,Xanthomonas axonopodis pv. glycines str. 8ra,342,1401257
A0A1D9EL81,A0A1D9EL81_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,121,1401257
A0A1D9EM76,A0A1D9EM76_9XANT,unreviewed,Acylphosphatase (EC 3.6.1.7),Xanthomonas axonopodis pv. glycines str. 8ra,88,1401257
A0A1D9EMK5,A0A1D9EMK5_9XANT,unreviewed,Methylenetetrahydrofolate reductase (EC 1.5.1.20),Xanthomonas axonopodis pv. glycines str. 8ra,275,1401257
A0A1D9ECQ0,A0A1D9ECQ0_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,127,1401257
A0A1D9EER1,A0A1D9EER1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,245,1401257
A0A1D9EGU7,A0A1D9EGU7_9XANT,unreviewed,Twitching motility protein PilT,Xanthomonas axonopodis pv. glycines str. 8ra,345,1401257
A0A1D9ECG3,A0A1D9ECG3_9XANT,unreviewed,Oar protein,Xanthomonas axonopodis pv. glycines str. 8ra,997,1401257
A0A1D9EEG6,A0A1D9EEG6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,158,1401257
A0A1D9EEW0,A0A1D9EEW0_9XANT,unreviewed,D-amino acid dehydrogenase (EC 1.4.99.-),Xanthomonas axonopodis pv. glycines str. 8ra,429,1401257
A0A1D9EM37,A0A1D9EM37_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,409,1401257
A0A1D9EP20,A0A1D9EP20_9XANT,unreviewed,Protease,Xanthomonas axonopodis pv. glycines str. 8ra,627,1401257
A0A1D9ECM3,A0A1D9ECM3_9XANT,unreviewed,Malate synthase A,Xanthomonas axonopodis pv. glycines str. 8ra,538,1401257
A0A1D9ED01,A0A1D9ED01_9XANT,unreviewed,Ligand-gated channel,Xanthomonas axonopodis pv. glycines str. 8ra,712,1401257
A0A1D9EFN9,A0A1D9EFN9_9XANT,unreviewed,Molybdate-transporting ATPase (EC 3.6.3.29),Xanthomonas axonopodis pv. glycines str. 8ra,204,1401257
A0A1D9EH65,A0A1D9EH65_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,97,1401257
A0A1D9EJS3,A0A1D9EJS3_9XANT,unreviewed,Peptidoglycan-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,1270,1401257
A0A1D9EMX3,A0A1D9EMX3_9XANT,unreviewed,Rod shape-determining protein MreD,Xanthomonas axonopodis pv. glycines str. 8ra,161,1401257
A0A1D9ECI1,A0A1D9ECI1_9XANT,unreviewed,Amidase,Xanthomonas axonopodis pv. glycines str. 8ra,486,1401257
A0A1D9EDI7,A0A1D9EDI7_9XANT,unreviewed,Alpha-mannosidase,Xanthomonas axonopodis pv. glycines str. 8ra,824,1401257
A0A1D9EE54,A0A1D9EE54_9XANT,unreviewed,Entericidin,Xanthomonas axonopodis pv. glycines str. 8ra,50,1401257
A0A1D9EF71,A0A1D9EF71_9XANT,unreviewed,Cystathionine beta-synthase,Xanthomonas axonopodis pv. glycines str. 8ra,456,1401257
A0A1D9EFQ9,A0A1D9EFQ9_9XANT,unreviewed,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),Xanthomonas axonopodis pv. glycines str. 8ra,199,1401257
A0A1D9EGB9,A0A1D9EGB9_9XANT,unreviewed,Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),Xanthomonas axonopodis pv. glycines str. 8ra,194,1401257
A0A1D9EIC1,A0A1D9EIC1_9XANT,unreviewed,N-acetylmuramoyl-L-alanine amidase,Xanthomonas axonopodis pv. glycines str. 8ra,569,1401257
A0A1D9EKR9,A0A1D9EKR9_9XANT,unreviewed,5'-nucleotidase,Xanthomonas axonopodis pv. glycines str. 8ra,318,1401257
A0A1D9ELW5,A0A1D9ELW5_9XANT,unreviewed,2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase),Xanthomonas axonopodis pv. glycines str. 8ra,402,1401257
A0A1D9EGY6,A0A1D9EGY6_9XANT,unreviewed,Sulfite reductase,Xanthomonas axonopodis pv. glycines str. 8ra,580,1401257
A0A1D9EJB7,A0A1D9EJB7_9XANT,unreviewed,Outer membrane or secreted lipoprotein,Xanthomonas axonopodis pv. glycines str. 8ra,256,1401257
A0A1D9EPK4,A0A1D9EPK4_9XANT,unreviewed,Xylanase,Xanthomonas axonopodis pv. glycines str. 8ra,330,1401257
A0A1D9EEV8,A0A1D9EEV8_9XANT,unreviewed,Chemotaxis protein,Xanthomonas axonopodis pv. glycines str. 8ra,885,1401257
A0A1D9EGA4,A0A1D9EGA4_9XANT,unreviewed,Peptidase S24,Xanthomonas axonopodis pv. glycines str. 8ra,161,1401257
A0A1D9EKK3,A0A1D9EKK3_9XANT,unreviewed,Serine protease,Xanthomonas axonopodis pv. glycines str. 8ra,441,1401257
A0A1D9ELD3,A0A1D9ELD3_9XANT,unreviewed,Chemotaxis protein CheR,Xanthomonas axonopodis pv. glycines str. 8ra,274,1401257
A0A1D9EP02,A0A1D9EP02_9XANT,unreviewed,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14),Xanthomonas axonopodis pv. glycines str. 8ra,171,1401257
A0A1D9EK72,A0A1D9EK72_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,160,1401257
A0A1D9ECC7,A0A1D9ECC7_9XANT,unreviewed,LysR family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,295,1401257
A0A1D9EDY4,A0A1D9EDY4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,69,1401257
A0A1D9EFX9,A0A1D9EFX9_9XANT,unreviewed,Glycosyl hydrolase,Xanthomonas axonopodis pv. glycines str. 8ra,1155,1401257
A0A1D9EHE5,A0A1D9EHE5_9XANT,unreviewed,Glyoxalase,Xanthomonas axonopodis pv. glycines str. 8ra,135,1401257
A0A1D9EHX3,A0A1D9EHX3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,98,1401257
A0A1D9EJE1,A0A1D9EJE1_9XANT,unreviewed,Transposase,Xanthomonas axonopodis pv. glycines str. 8ra,102,1401257
A0A1D9ELB7,A0A1D9ELB7_9XANT,unreviewed,Calcium-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,204,1401257
A0A1D9EMF8,A0A1D9EMF8_9XANT,unreviewed,Aliphatic sulfonates import ATP-binding protein SsuB (EC 3.6.3.-),Xanthomonas axonopodis pv. glycines str. 8ra,252,1401257
A0A1D9EL19,A0A1D9EL19_9XANT,unreviewed,Delta 9 acyl-lipid fatty acid desaturase,Xanthomonas axonopodis pv. glycines str. 8ra,332,1401257
A0A1D9EHC5,A0A1D9EHC5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,229,1401257
A0A1D9EIX2,A0A1D9EIX2_9XANT,unreviewed,Lactate dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,924,1401257
A0A1D9EKK7,A0A1D9EKK7_9XANT,unreviewed,IMPACT family protein,Xanthomonas axonopodis pv. glycines str. 8ra,200,1401257
A0A1D9EM44,A0A1D9EM44_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,375,1401257
A0A1D9EPA4,A0A1D9EPA4_9XANT,unreviewed,Conjugal transfer protein,Xanthomonas axonopodis pv. glycines str. 8ra,147,1401257
A0A1D9EEE4,A0A1D9EEE4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,191,1401257
A0A1D9EFS5,A0A1D9EFS5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,278,1401257
A0A1D9EIG1,A0A1D9EIG1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,158,1401257
A0A1D9EJY7,A0A1D9EJY7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,99,1401257
A0A1D9ENH7,A0A1D9ENH7_9XANT,unreviewed,DUF2934 domain-containing protein,Xanthomonas axonopodis pv. glycines str. 8ra,61,1401257
A0A1D9EHA3,A0A1D9EHA3_9XANT,unreviewed,Cysteine methyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,135,1401257
A0A1D9EJA1,A0A1D9EJA1_9XANT,unreviewed,Flagella protein,Xanthomonas axonopodis pv. glycines str. 8ra,110,1401257
A0A1D9ELG9,A0A1D9ELG9_9XANT,unreviewed,FAD-binding molybdopterin dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,362,1401257
A0A1D9ENA7,A0A1D9ENA7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,209,1401257
A0A1D9ELE3,A0A1D9ELE3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,281,1401257
A0A1D9EM50,A0A1D9EM50_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,562,1401257
A0A1D9EDB6,A0A1D9EDB6_9XANT,unreviewed,3-phosphoglycerate dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,330,1401257
A0A1D9EEP7,A0A1D9EEP7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,125,1401257
A0A1D9EEX7,A0A1D9EEX7_9XANT,unreviewed,DNA-binding response regulator,Xanthomonas axonopodis pv. glycines str. 8ra,258,1401257
A0A1D9EIB6,A0A1D9EIB6_9XANT,unreviewed,RNA polymerase-binding transcription factor DksA,Xanthomonas axonopodis pv. glycines str. 8ra,351,1401257
A0A1D9ELN9,A0A1D9ELN9_9XANT,unreviewed,Polyketide cyclase,Xanthomonas axonopodis pv. glycines str. 8ra,388,1401257
A0A1D9EDI1,A0A1D9EDI1_9XANT,unreviewed,Alpha-ketoglutarate transporter,Xanthomonas axonopodis pv. glycines str. 8ra,453,1401257
A0A1D9EFZ7,A0A1D9EFZ7_9XANT,unreviewed,Aliphatic sulfonate ABC transporter substrate-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,370,1401257
A0A1D9EH69,A0A1D9EH69_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,84,1401257
A0A1D9EHT3,A0A1D9EHT3_9XANT,unreviewed,LacI family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,373,1401257
A0A1D9EPM6,A0A1D9EPM6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,60,1401257
A0A1D9EE62,A0A1D9EE62_9XANT,unreviewed,Two-component sensor histidine kinase,Xanthomonas axonopodis pv. glycines str. 8ra,394,1401257
A0A1D9EF65,A0A1D9EF65_9XANT,unreviewed,Beta-ketoacyl-[acyl-carrier-protein] synthase I,Xanthomonas axonopodis pv. glycines str. 8ra,402,1401257
A0A1D9EJG8,A0A1D9EJG8_9XANT,unreviewed,Iron transporter,Xanthomonas axonopodis pv. glycines str. 8ra,82,1401257
A0A1D9EKK6,A0A1D9EKK6_9XANT,unreviewed,GNAT family N-acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,168,1401257
A0A1D9EKP7,A0A1D9EKP7_9XANT,unreviewed,Fumarate hydratase class I (EC 4.2.1.2),Xanthomonas axonopodis pv. glycines str. 8ra,505,1401257
A0A1D9ENI4,A0A1D9ENI4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,256,1401257
A0A1D9EIF5,A0A1D9EIF5_9XANT,unreviewed,Segregation and condensation protein A,Xanthomonas axonopodis pv. glycines str. 8ra,301,1401257
A0A1D9EMG6,A0A1D9EMG6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,76,1401257
A0A1D9ECF2,A0A1D9ECF2_9XANT,unreviewed,ATP-dependent helicase HrpB,Xanthomonas axonopodis pv. glycines str. 8ra,833,1401257
A0A1D9EJ87,A0A1D9EJ87_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,197,1401257
A0A1D9ECG2,A0A1D9ECG2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,62,1401257
A0A1D9EDV8,A0A1D9EDV8_9XANT,unreviewed,Protein kinase,Xanthomonas axonopodis pv. glycines str. 8ra,1233,1401257
A0A1D9EGC1,A0A1D9EGC1_9XANT,unreviewed,ATP-dependent RNA helicase HrpA,Xanthomonas axonopodis pv. glycines str. 8ra,1373,1401257
A0A1D9EIQ0,A0A1D9EIQ0_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,308,1401257
A0A1D9EL13,A0A1D9EL13_9XANT,unreviewed,DNA repair protein RecO (Recombination protein O),Xanthomonas axonopodis pv. glycines str. 8ra,240,1401257
A0A1D9EEB7,A0A1D9EEB7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,220,1401257
A0A1D9ED88,A0A1D9ED88_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,430,1401257
A0A1D9EDU1,A0A1D9EDU1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,114,1401257
A0A1D9EG36,A0A1D9EG36_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,102,1401257
A0A1D9EGB5,A0A1D9EGB5_9XANT,unreviewed,Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),Xanthomonas axonopodis pv. glycines str. 8ra,346,1401257
A0A1D9EHR6,A0A1D9EHR6_9XANT,unreviewed,NADH oxidoreductase (Quinone) subunit F,Xanthomonas axonopodis pv. glycines str. 8ra,444,1401257
A0A1D9EJ26,A0A1D9EJ26_9XANT,unreviewed,Efflux transporter periplasmic adaptor subunit,Xanthomonas axonopodis pv. glycines str. 8ra,371,1401257
A0A1D9EK19,A0A1D9EK19_9XANT,unreviewed,Hydrolase TatD,Xanthomonas axonopodis pv. glycines str. 8ra,242,1401257
A0A1D9EN66,A0A1D9EN66_9XANT,unreviewed,"Arabinogalactan endo-beta-1,4-galactanase (EC 3.2.1.89)",Xanthomonas axonopodis pv. glycines str. 8ra,333,1401257
A0A1D9EDM7,A0A1D9EDM7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,233,1401257
A0A1D9EDT4,A0A1D9EDT4_9XANT,unreviewed,Exodeoxyribonuclease III,Xanthomonas axonopodis pv. glycines str. 8ra,259,1401257
A0A1D9EEK9,A0A1D9EEK9_9XANT,unreviewed,Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase),Xanthomonas axonopodis pv. glycines str. 8ra,170,1401257
A0A1D9EGB2,A0A1D9EGB2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,119,1401257
A0A1D9EHT0,A0A1D9EHT0_9XANT,unreviewed,Protein translocase subunit SecD,Xanthomonas axonopodis pv. glycines str. 8ra,614,1401257
A0A1D9ELG6,A0A1D9ELG6_9XANT,unreviewed,Two-component sensor histidine kinase,Xanthomonas axonopodis pv. glycines str. 8ra,398,1401257
A0A1D9EI21,A0A1D9EI21_9XANT,unreviewed,PAS domain S-box protein,Xanthomonas axonopodis pv. glycines str. 8ra,689,1401257
A0A1D9EK11,A0A1D9EK11_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,67,1401257
A0A1D9EFR3,A0A1D9EFR3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,582,1401257
A0A1D9EGM3,A0A1D9EGM3_9XANT,unreviewed,Homoserine acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,343,1401257
A0A1D9EL70,A0A1D9EL70_9XANT,unreviewed,Heat-shock protein Hsp70,Xanthomonas axonopodis pv. glycines str. 8ra,458,1401257
A0A1D9ENJ1,A0A1D9ENJ1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,157,1401257
A0A1D9ENQ9,A0A1D9ENQ9_9XANT,unreviewed,NAD-dependent dehydratase,Xanthomonas axonopodis pv. glycines str. 8ra,210,1401257
A0A1D9EMP1,A0A1D9EMP1_9XANT,unreviewed,tRNA-dihydrouridine synthase B (EC 1.3.1.-),Xanthomonas axonopodis pv. glycines str. 8ra,332,1401257
A0A1D9EI68,A0A1D9EI68_9XANT,unreviewed,Cold-shock protein,Xanthomonas axonopodis pv. glycines str. 8ra,69,1401257
A0A1D9ECE8,A0A1D9ECE8_9XANT,unreviewed,5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17),Xanthomonas axonopodis pv. glycines str. 8ra,110,1401257
A0A1D9EF79,A0A1D9EF79_9XANT,unreviewed,LPS export ABC transporter permease LptF,Xanthomonas axonopodis pv. glycines str. 8ra,360,1401257
A0A1D9EGX8,A0A1D9EGX8_9XANT,unreviewed,YggS family pyridoxal phosphate enzyme,Xanthomonas axonopodis pv. glycines str. 8ra,230,1401257
A0A1D9EML2,A0A1D9EML2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,664,1401257
A0A1D9ENW4,A0A1D9ENW4_9XANT,unreviewed,Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9),Xanthomonas axonopodis pv. glycines str. 8ra,612,1401257
A0A1D9EG48,A0A1D9EG48_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,194,1401257
A0A1D9ENF1,A0A1D9ENF1_9XANT,unreviewed,K+/H+ antiporter subunit F,Xanthomonas axonopodis pv. glycines str. 8ra,94,1401257
A0A1D9EJU5,A0A1D9EJU5_9XANT,unreviewed,Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2) (DHOdehase) (DHOD) (DHODase) (Dihydroorotate oxidase),Xanthomonas axonopodis pv. glycines str. 8ra,351,1401257
A0A1D9EN84,A0A1D9EN84_9XANT,unreviewed,Short-chain dehydrogenase/reductase,Xanthomonas axonopodis pv. glycines str. 8ra,276,1401257
A0A1D9ENQ6,A0A1D9ENQ6_9XANT,unreviewed,EscC/YscC/HrcC family type III secretion system outer membrane ring protein,Xanthomonas axonopodis pv. glycines str. 8ra,607,1401257
